SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
222762,0,Cash loans,M,Y,N,0,135000.0,495000.0,23944.5,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-10706,-598,-4127.0,-2512,18.0,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,12,0,0,0,1,1,1,Self-employed,,0.6186358670770137,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-744.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
148556,0,Cash loans,F,N,N,1,112500.0,208512.0,15718.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.032561,-15759,-733,-8919.0,-4382,,1,1,0,1,1,0,,2.0,1,1,FRIDAY,18,0,0,0,0,0,0,Housing,,0.6362838361901489,0.6263042766749393,0.1577,,0.9767,,,0.24,0.2069,0.25,,,,0.1022,,,0.0945,,0.9767,,,0.2417,0.2069,0.1667,,,,0.0584,,,0.1593,,0.9767,,,0.24,0.2069,0.25,,,,0.1041,,,,block of flats,0.1764,,No,0.0,0.0,0.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
402914,0,Cash loans,F,N,N,0,157500.0,1125000.0,47664.0,1125000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.028663,-18848,-9643,-6238.0,-2384,,1,1,0,1,1,0,Core staff,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Medicine,,0.4359717273087493,0.8214433128935934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
443138,0,Cash loans,F,N,Y,0,157500.0,225000.0,23184.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-19408,-1918,-5288.0,-2906,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,0.3280955565091916,0.3491243267843045,0.3606125659189888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-907.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
388843,0,Cash loans,F,N,Y,0,216000.0,808650.0,26217.0,675000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.019101,-19908,-6301,-5267.0,-3273,,1,1,0,1,0,0,Core staff,1.0,2,2,SATURDAY,14,0,0,0,0,0,0,Medicine,,0.6493072319543185,0.3441550073724169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
270374,0,Revolving loans,F,N,Y,0,247500.0,202500.0,10125.0,202500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-17803,-503,-6951.0,-1335,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.5486829408949176,0.3556387169923543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
391042,0,Cash loans,F,N,N,0,333751.5,2447937.0,61879.5,2254500.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.035792,-9121,-192,-3826.0,-410,,1,1,1,1,0,0,Accountants,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.2689808712400367,0.2244484974311168,0.5884877883422673,0.0856,0.0437,0.9876,0.83,0.0201,0.08,0.0345,0.5417,0.5833,0.033,0.0675,0.0782,0.0103,0.0096,0.0882,0.0434,0.9866,0.8236,0.0195,0.0806,0.0345,0.5417,0.5833,0.0253,0.0744,0.0792,0.0,0.0,0.0874,0.0439,0.9876,0.8323,0.02,0.08,0.0345,0.5417,0.5833,0.03,0.0693,0.0797,0.0116,0.0145,reg oper account,block of flats,0.0629,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
261393,0,Cash loans,F,N,Y,0,180000.0,1498014.0,52200.0,1368000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006852,-12784,-716,-3178.0,-4936,,1,1,0,1,0,0,Accountants,2.0,3,3,FRIDAY,6,0,0,0,0,0,0,Other,0.3679380322355093,0.2016188799543032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
364619,0,Cash loans,F,N,Y,0,135000.0,239850.0,25830.0,225000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.04622,-12600,-650,-6326.0,-4848,,1,1,0,1,0,0,Sales staff,2.0,1,1,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.2584689682334494,0.7292297872977115,,0.0619,0.0541,0.9826,0.762,0.0082,0.0,0.1379,0.1667,0.0417,0.0459,0.0504,0.0547,,0.0,0.063,0.0562,0.9826,0.7713,0.0083,0.0,0.1379,0.1667,0.0417,0.047,0.0551,0.057,,0.0,0.0625,0.0541,0.9826,0.7652,0.0083,0.0,0.1379,0.1667,0.0417,0.0467,0.0513,0.0557,,0.0,,block of flats,0.058,"Stone, brick",No,0.0,0.0,0.0,0.0,-347.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
399327,0,Cash loans,F,N,Y,1,180000.0,1037128.5,44073.0,927000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0116569999999999,-13726,-2277,-771.0,-1967,,1,1,0,1,0,0,,3.0,1,1,TUESDAY,11,0,1,1,0,0,0,Other,,0.6624151886433783,0.5585066276769286,0.0247,0.0312,0.9732,,,0.0,0.069,0.0833,,,,0.0185,,,0.0252,0.0324,0.9732,,,0.0,0.069,0.0833,,,,0.0193,,,0.025,0.0312,0.9732,,,0.0,0.069,0.0833,,,,0.0189,,,,block of flats,0.0149,"Stone, brick",No,12.0,1.0,12.0,0.0,-640.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102646,0,Cash loans,F,N,Y,1,180000.0,840996.0,29925.0,702000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.0031219999999999,-10266,-1417,-4428.0,-165,,1,1,0,1,0,0,Core staff,3.0,3,3,TUESDAY,10,0,1,1,0,1,1,Self-employed,0.2422743974255717,0.6790357387735767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
175734,0,Cash loans,M,Y,N,0,180000.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.0228,-18471,-1066,-1406.0,-2008,8.0,1,1,0,1,0,0,Managers,1.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.4914757266817967,0.2543325661818202,0.5280927512030451,,,0.9985,,,,,,,,,,,,,,0.9985,,,,,,,,,,,,,,0.9985,,,,,,,,,,,,,,0.0544,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126942,0,Cash loans,M,N,Y,0,103500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005002,-19852,-2902,-8233.0,-3238,,1,1,0,1,0,0,Laborers,2.0,3,3,FRIDAY,13,0,0,0,0,0,0,Medicine,,0.7985454153384908,0.7238369900414456,0.132,0.1156,0.9796,0.7212,0.0164,0.0,0.2759,0.1667,0.2083,0.1107,0.1067,0.1207,0.0039,0.0078,0.1345,0.12,0.9796,0.7321,0.0166,0.0,0.2759,0.1667,0.2083,0.1132,0.1166,0.1258,0.0039,0.0082,0.1332,0.1156,0.9796,0.7249,0.0165,0.0,0.2759,0.1667,0.2083,0.1126,0.1086,0.1229,0.0039,0.0079,org spec account,block of flats,0.1056,Block,No,0.0,0.0,0.0,0.0,-3723.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
181832,0,Cash loans,M,Y,N,0,157500.0,263686.5,26478.0,238500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-11141,-2183,-2599.0,-984,1.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Transport: type 4,0.210710650794486,0.7158431607438978,0.5549467685334323,0.0825,0.0788,0.9757,0.6668,0.0328,0.0,0.1379,0.1667,0.2083,0.0817,0.0672,0.0702,,0.0,0.084,0.0818,0.9757,0.6798,0.0331,0.0,0.1379,0.1667,0.2083,0.0835,0.0735,0.0731,,0.0,0.0833,0.0788,0.9757,0.6713,0.033,0.0,0.1379,0.1667,0.2083,0.0831,0.0684,0.0715,,0.0,reg oper account,block of flats,0.0757,Panel,No,0.0,0.0,0.0,0.0,-27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0
366109,0,Cash loans,F,N,N,0,225000.0,1077061.5,31491.0,940500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018634,-15237,-5688,-7014.0,-3757,,1,1,1,1,1,0,Sales staff,1.0,2,2,SATURDAY,21,0,0,0,0,0,0,Self-employed,0.4381137189214227,0.4770024910961632,0.4048783643353997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
104078,0,Cash loans,F,N,Y,0,135000.0,814041.0,28971.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-16684,-3467,-1005.0,-229,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,16,0,0,0,1,1,0,Self-employed,,0.5219100946994504,0.5136937663039473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
155424,0,Cash loans,F,N,Y,0,225000.0,1125000.0,33025.5,1125000.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.0228,-14498,-6471,-7384.0,-4575,,1,1,0,1,1,0,Accountants,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Other,,0.7632694530218518,0.7623356180684377,0.3732,0.27,0.9886,0.8436,0.2051,0.4,0.3448,0.3333,0.375,0.0765,0.3026,0.3987,0.0077,0.0048,0.3803,0.2802,0.9886,0.8497,0.207,0.4028,0.3448,0.3333,0.375,0.0782,0.3306,0.4154,0.0078,0.0051,0.3768,0.27,0.9886,0.8457,0.2064,0.4,0.3448,0.3333,0.375,0.0778,0.3078,0.4058,0.0078,0.0049,reg oper account,block of flats,0.4267,Panel,No,1.0,0.0,1.0,0.0,-296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
333770,0,Revolving loans,F,Y,N,0,450000.0,360000.0,18000.0,360000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.072508,-16893,-770,-171.0,-421,10.0,1,1,0,1,0,0,Managers,2.0,1,1,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.7131622726745733,0.6347055309763198,0.0691,0.0041,0.9613,,,0.16,0.1379,0.25,,0.0,,0.0838,,0.0872,0.0704,0.0042,0.9613,,,0.1611,0.1379,0.25,,0.0,,0.0874,,0.0923,0.0697,0.0041,0.9613,,,0.16,0.1379,0.25,,0.0,,0.0853,,0.089,,block of flats,0.0814,"Stone, brick",No,2.0,0.0,1.0,0.0,-285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
385449,0,Cash loans,F,N,Y,1,112500.0,225000.0,14778.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14129,-340,-9386.0,-4803,,1,1,1,1,1,0,Accountants,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5673697911955543,0.7898141239594296,0.7062051096536562,0.0825,0.0,0.9762,0.6736,0.036,0.0,0.1379,0.1667,0.2083,0.03,0.0672,0.0658,0.0,0.0,0.084,0.0,0.9762,0.6864,0.0363,0.0,0.1379,0.1667,0.2083,0.0307,0.0735,0.0686,0.0,0.0,0.0833,0.0,0.9762,0.6779999999999999,0.0362,0.0,0.1379,0.1667,0.2083,0.0305,0.0684,0.067,0.0,0.0,reg oper account,block of flats,0.0715,Block,No,1.0,0.0,1.0,0.0,-1496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
120983,0,Cash loans,M,Y,Y,0,112500.0,679500.0,26946.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-10684,-1479,-366.0,-3340,26.0,1,1,1,1,0,0,Drivers,2.0,2,2,FRIDAY,14,0,0,0,0,1,1,Self-employed,,0.5965023305433591,0.6925590674998008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1816.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
253619,0,Cash loans,F,Y,Y,0,67500.0,255960.0,14823.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10580,-3103,-1184.0,-1780,14.0,1,1,1,1,1,0,Sales staff,2.0,3,3,FRIDAY,6,0,0,0,0,1,1,Self-employed,0.211992495396128,0.6314422981509579,0.6545292802242897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1605.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
416485,0,Revolving loans,F,N,Y,0,198000.0,225000.0,11250.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.032561,-8284,-776,-828.0,-945,,1,1,0,1,0,0,Medicine staff,1.0,1,1,FRIDAY,18,0,0,0,0,0,0,Medicine,,0.5705752731782695,,0.1985,0.1579,0.9806,0.7144,0.028,0.14,0.1952,0.375,0.2917,0.3052,0.1614,0.1636,0.0019,0.0011,0.1408,0.1501,0.9791,0.7256,0.0202,0.0,0.0345,0.1667,0.2083,0.1831,0.1221,0.1148,0.0,0.0,0.2004,0.1579,0.9791,0.7182,0.0282,0.14,0.2414,0.3333,0.2917,0.3105,0.1642,0.126,0.0019,0.0011,reg oper account,block of flats,0.2218,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
105485,0,Cash loans,M,N,N,0,112500.0,430582.5,28903.5,355500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-10368,-382,-3017.0,-3049,,1,1,0,1,0,0,Sales staff,2.0,3,3,TUESDAY,6,0,0,0,1,1,0,Business Entity Type 3,,0.0122610461443255,0.2405414172860865,0.0165,,0.9757,,,,0.069,0.0417,,,,0.0079,,0.0166,0.0168,,0.9757,,,,0.069,0.0417,,,,0.0082,,0.0176,0.0167,,0.9757,,,,0.069,0.0417,,,,0.008,,0.017,,block of flats,0.0104,"Stone, brick",No,0.0,0.0,0.0,0.0,-467.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
429260,0,Cash loans,M,Y,Y,0,202500.0,333000.0,16150.5,333000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19536,-4293,-4594.0,-3076,32.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,12,0,0,0,0,1,1,Medicine,0.3904374983785246,0.6289502553464306,0.6925590674998008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
126846,0,Cash loans,F,Y,Y,0,76500.0,225000.0,12915.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-16220,-3410,-4196.0,-4204,23.0,1,1,1,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,1,1,Self-employed,,0.652665838554787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
408886,0,Cash loans,M,N,Y,1,225000.0,728460.0,53010.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-11502,-1690,-4456.0,-2931,,1,1,1,1,1,0,Laborers,3.0,2,2,SATURDAY,7,0,0,0,0,0,0,Business Entity Type 1,0.3075521036056397,0.3142802161471624,0.3706496323299817,0.1474,0.0587,0.9796,0.7212,0.0,0.04,0.0345,0.3333,0.375,0.0,0.1202,0.0971,0.0,0.0,0.1502,0.0609,0.9796,0.7321,0.0,0.0403,0.0345,0.3333,0.375,0.0,0.1313,0.1012,0.0,0.0,0.1489,0.0587,0.9796,0.7249,0.0,0.04,0.0345,0.3333,0.375,0.0,0.1223,0.0989,0.0,0.0,reg oper account,block of flats,0.102,"Stone, brick",No,0.0,0.0,0.0,0.0,-314.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
168433,0,Cash loans,F,N,N,0,54000.0,269550.0,13891.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-18217,-41,-6809.0,-1355,,1,1,1,1,1,0,,2.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Other,,0.6940270201680631,0.0005272652387098,0.0856,0.0572,0.9876,0.83,0.0177,0.0,0.1379,0.2083,0.25,0.0134,0.0698,0.0594,0.0,0.0,0.0872,0.0593,0.9876,0.8367,0.0178,0.0,0.1379,0.2083,0.25,0.0137,0.0762,0.0619,0.0,0.0,0.0864,0.0572,0.9876,0.8323,0.0178,0.0,0.1379,0.2083,0.25,0.0137,0.071,0.0605,0.0,0.0,reg oper account,block of flats,0.0564,Panel,No,0.0,0.0,0.0,0.0,-747.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
350320,0,Cash loans,F,N,N,0,94500.0,247275.0,22680.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18362,-146,-5613.0,-1896,,1,1,0,1,1,0,Laborers,2.0,2,2,TUESDAY,8,1,1,0,1,1,0,Industry: type 3,0.7702940771241862,0.6956313629337226,0.4902575124990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1173.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
122711,0,Cash loans,F,Y,N,0,162000.0,587623.5,32031.0,544500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.022625,-12968,-4796,-4826.0,-4839,9.0,1,1,0,1,0,1,,1.0,2,2,THURSDAY,10,0,0,0,0,1,1,Security Ministries,0.3741513211229299,0.0790895780296463,0.6092756673894402,0.0165,0.0,0.9816,0.7484,0.0,0.0,0.0345,0.0417,0.0833,0.0,0.0134,0.0097,0.0,0.0,0.0168,0.0,0.9816,0.7583,0.0,0.0,0.0345,0.0417,0.0833,0.0,0.0147,0.0101,0.0,0.0,0.0167,0.0,0.9816,0.7518,0.0,0.0,0.0345,0.0417,0.0833,0.0,0.0137,0.0099,0.0,0.0,not specified,block of flats,0.0117,"Stone, brick",No,0.0,0.0,0.0,0.0,-16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
274340,0,Cash loans,F,N,Y,0,81000.0,127350.0,12726.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-13846,-250,-4418.0,-4418,,1,1,1,1,1,0,Sales staff,1.0,2,2,THURSDAY,11,0,0,0,0,1,1,Self-employed,,0.5083107993478022,0.172495466777331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
313345,0,Cash loans,F,N,N,2,157500.0,1350000.0,39604.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13779,-144,-4253.0,-4533,,1,1,1,1,0,0,Sales staff,4.0,2,2,FRIDAY,10,0,0,0,0,0,0,Trade: type 7,,0.474106516666798,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,8.0,0.0,-2428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
171214,0,Cash loans,M,Y,Y,1,202500.0,544491.0,17563.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-10035,-165,-4148.0,-2700,7.0,1,1,1,1,0,0,Drivers,3.0,1,1,SATURDAY,11,0,0,0,0,1,1,Trade: type 7,0.5992734867123033,0.6424502817158337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-305.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
332124,0,Cash loans,F,N,Y,2,81000.0,1453500.0,50652.0,1453500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-13465,-1030,-7605.0,-3111,,1,1,0,1,1,1,Core staff,4.0,2,2,MONDAY,13,0,0,0,0,0,0,Trade: type 7,0.4957533264035437,0.5582052522361788,0.3490552510751822,0.1082,,0.9856,,,0.12,0.1034,0.3333,,0.059,,0.1113,,0.0375,0.1103,,0.9856,,,0.1208,0.1034,0.3333,,0.0603,,0.116,,0.0397,0.1093,,0.9856,,,0.12,0.1034,0.3333,,0.06,,0.1133,,0.0383,,block of flats,0.0957,Panel,No,5.0,0.0,5.0,0.0,-3374.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
